3352091-3352475,3352822-3352853,3353860-3353942,3359080-3359191,3359352-3359483,3360905-3361061,3362214-3362273	ENSMUST00000100301.11	ONT.440467_ENSMUST00000100301.11
3352433-3352475,3352822-3352853,3353860-3353942,3359080-3359191,3359352-3359483,3360905-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3367376-3367529	ENSMUST00000100301.11	ONT.467978_ENSMUST00000100301.11
3359080-3359191,3359352-3359483,3360905-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3367376-3367527	ENSMUST00000100301.11	ONT.837814_ENSMUST00000100301.11
3359080-3359191,3359352-3359483,3360905-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3367376-3367528,3368047-3368197	ENSMUST00000100301.11	ONT.78561_ENSMUST00000100301.11
3359080-3359191,3359352-3359483,3360905-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3367376-3367528,3368047-3368236	ENSMUST00000100301.11	ONT.1184239_ENSMUST00000100301.11
3359382-3359483,3360905-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3368047-3368081	ENSMUST00000172109.4	ONT.1508200_ENSMUST00000172109.4
3359387-3359483,3360905-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3368047-3368092	ENSMUST00000172109.4	ONT.792763_ENSMUST00000172109.4
3360904-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3368047-3368134	ENSMUST00000172109.4	ONT.867799_ENSMUST00000172109.4
3360904-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3367376-3367528,3368047-3368235,3370856-3370947,3371033-3371095,3371972-3372055	ENSMUST00000100301.11	ONT.1571804_ENSMUST00000100301.11
3360914-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3367376-3367528,3368047-3368235,3370856-3370947,3371033-3371095,3371972-3372043	ENSMUST00000100301.11	ONT.560857_ENSMUST00000100301.11
3360926-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3368047-3368229	ENSMUST00000172109.4	ONT.186494_ENSMUST00000172109.4
3360959-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3368047-3368230	ENSMUST00000172109.4	ONT.547274_ENSMUST00000172109.4
3361010-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3367376-3367528,3368047-3368235,3370856-3370947,3371033-3371095,3371972-3372110,3375932-3375978	ENSMUST00000100301.11	ONT.635845_ENSMUST00000100301.11
3361016-3361061,3362214-3362348,3362649-3362736,3363028-3363057,3368047-3368235,3370856-3370912	ENSMUST00000172109.4	ONT.857528_ENSMUST00000172109.4
3362256-3362348,3362649-3362736,3363028-3363057,3368047-3368235,3370856-3370947,3371033-3371087	ENSMUST00000172109.4	ONT.788556_ENSMUST00000172109.4
3367379-3367528,3368047-3368235,3370856-3370947,3371033-3371095,3371972-3372110,3375932-3376012,3377551-3377658,3378344-3378484,3378662-3378691	ENSMUST00000100301.11	ONT.427751_ENSMUST00000100301.11
3367406-3367528,3368047-3368235,3370856-3370947,3371033-3371095,3371972-3372110,3375932-3376012,3377551-3377658,3378344-3378484,3378662-3378685	ENSMUST00000100301.11	ONT.1517159_ENSMUST00000100301.11
3368131-3368235,3370856-3370947,3371033-3371095,3371972-3372110,3375932-3376012,3377551-3377658,3378344-3378484,3378662-3378913	ENSMUST00000100301.11	ONT.101708_ENSMUST00000100301.11
3370882-3370947,3371033-3371095,3371972-3372110,3375932-3376012,3377551-3377658,3378344-3378484,3378662-3379036	ENSMUST00000100301.11	ONT.1348128_ENSMUST00000100301.11
3371068-3371095,3371972-3372110,3375932-3376012,3377551-3377658,3378344-3378484,3378662-3379135	ENSMUST00000100301.11	ONT.746375_ENSMUST00000100301.11
3371996-3372110,3375932-3376012,3377551-3377658,3378344-3378484,3378662-3379199	ENSMUST00000100301.11	ONT.1117828_ENSMUST00000100301.11
3372024-3372110,3375932-3376012,3377551-3377658,3378344-3378484,3378662-3379222	ENSMUST00000100301.11	ONT.1556931_ENSMUST00000100301.11
3372057-3372110,3375932-3376012,3377551-3377658,3378344-3378484,3378662-3379247	ENSMUST00000100301.11	ONT.663723_ENSMUST00000100301.11
3375932-3376012,3377551-3377658,3378344-3378484,3378662-3379246	ENSMUST00000100301.11	ONT.149135_ENSMUST00000100301.11
3377559-3377658,3378344-3378484,3378662-3378883	ENSMUST00000172109.4	ONT.1301196_ENSMUST00000172109.4
3378364-3378484,3378662-3379517	ENSMUST00000100301.11	ONT.272522_ENSMUST00000100301.11
3385070-3385296,3386961-3387006	ENSMUST00000092891.6	ONT.859419_ENSMUST00000092891.6
3385142-3385296,3386961-3387047,3387402-3387457	ENSMUST00000092891.6	ONT.295942_ENSMUST00000092891.6
3385238-3385296,3386961-3387047,3387402-3387542	ENSMUST00000092891.6	ONT.280866_ENSMUST00000092891.6
3414544-3414608,3415207-3415448	ENSMUST00000092891.6	ONT.1154051_ENSMUST00000092891.6
3473365-3473508,3478954-3479028,3480335-3480427	ENSMUST00000183200.8	ONT.459513_ENSMUST00000183200.8
3478986-3479028,3480335-3480472,3483218-3483363	ENSMUST00000183200.8	ONT.1007449_ENSMUST00000183200.8
3478988-3479028,3480335-3480472,3483218-3483368	ENSMUST00000183200.8	ONT.399742_ENSMUST00000183200.8
3478997-3479028,3480335-3480472,3483218-3483339	ENSMUST00000183200.8	ONT.269623_ENSMUST00000183200.8
3480337-3480472,3483218-3483256	ENSMUST00000183200.8	ONT.124775_ENSMUST00000183200.8
3480422-3480472,3483218-3483440	ENSMUST00000183200.8	ONT.71055_ENSMUST00000183200.8
3501143-3501204,3522802-3522956,3523299-3523536	ENSMUST00000203144.2	ONT.696040_ENSMUST00000203144.2
3501144-3501204,3522802-3522956,3523299-3523534	ENSMUST00000203144.2	ONT.633474_ENSMUST00000203144.2
3501145-3501204,3522802-3522956,3523299-3523536	ENSMUST00000203144.2	ONT.356907_ENSMUST00000203144.2
3501145-3501204,3522802-3522956,3523299-3523536	ENSMUST00000203144.2	ONT.1580733_ENSMUST00000203144.2
3501146-3501204,3522802-3522956,3523299-3523531	ENSMUST00000203144.2	ONT.243128_ENSMUST00000203144.2
3501146-3501204,3522802-3522956,3523299-3523536	ENSMUST00000203144.2	ONT.531819_ENSMUST00000203144.2
3501146-3501204,3522802-3522956,3523299-3523536	ENSMUST00000203144.2	ONT.1059809_ENSMUST00000203144.2
3501152-3501204,3522802-3522956,3523299-3523536	ENSMUST00000203144.2	ONT.233966_ENSMUST00000203144.2
3501153-3501204,3522802-3522956,3523299-3523531	ENSMUST00000203144.2	ONT.1543029_ENSMUST00000203144.2
3501154-3501204,3522802-3522956,3523299-3523536	ENSMUST00000203144.2	ONT.176136_ENSMUST00000203144.2
3501157-3501204,3522802-3522956,3523299-3523532	ENSMUST00000203144.2	ONT.374807_ENSMUST00000203144.2
3522800-3522956,3523299-3523532	ENSMUST00000203144.2	ONT.914115_ENSMUST00000203144.2
3522800-3522956,3523299-3523532	ENSMUST00000203144.2	ONT.661589_ENSMUST00000203144.2
3522802-3522956,3523299-3523536	ENSMUST00000203144.2	ONT.452294_ENSMUST00000203144.2
3535107-3535546,3537599-3537691	ENSMUST00000203020.3	ONT.1430293_ENSMUST00000203020.3
3535173-3535546,3537599-3537709	ENSMUST00000203020.3	ONT.1174790_ENSMUST00000203020.3
3535195-3535546,3537599-3537704	ENSMUST00000203020.3	ONT.1430839_ENSMUST00000203020.3
3535222-3535546,3537599-3537737	ENSMUST00000203020.3	ONT.1040000_ENSMUST00000203020.3
3535227-3535546,3537599-3537737,3544442-3544507,3545191-3545259	ENSMUST00000203020.3	ONT.1322807_ENSMUST00000203020.3
3535243-3535546,3537599-3537737,3544442-3544487	ENSMUST00000203020.3	ONT.552018_ENSMUST00000203020.3
3535272-3535546,3537599-3537737,3544442-3544506	ENSMUST00000203020.3	ONT.1558171_ENSMUST00000203020.3
3535336-3535546,3537599-3537737,3544442-3544507,3545191-3545261	ENSMUST00000203020.3	ONT.694632_ENSMUST00000203020.3
3535338-3535546,3537599-3537737,3544442-3544507,3545191-3545266	ENSMUST00000203020.3	ONT.1000403_ENSMUST00000203020.3
3535343-3535546,3537599-3537737,3544442-3544507,3545191-3545275	ENSMUST00000203020.3	ONT.1437948_ENSMUST00000203020.3
3535388-3535546,3537599-3537737,3544442-3544507,3545191-3545328	ENSMUST00000203020.3	ONT.1222406_ENSMUST00000203020.3
3535390-3535546,3537599-3537737,3544442-3544507,3545191-3545359	ENSMUST00000203020.3	ONT.581276_ENSMUST00000203020.3
3535395-3535546,3537599-3537737,3544442-3544507,3545191-3545326	ENSMUST00000203020.3	ONT.375090_ENSMUST00000203020.3
3535402-3535546,3537599-3537737,3544442-3544507,3545191-3545349	ENSMUST00000203020.3	ONT.376491_ENSMUST00000203020.3
3535403-3535546,3537599-3537737,3544442-3544507,3545191-3545330	ENSMUST00000203020.3	ONT.19920_ENSMUST00000203020.3
3535436-3535546,3537599-3537737,3544442-3544507,3545191-3545361	ENSMUST00000203020.3	ONT.1475525_ENSMUST00000203020.3
3535459-3535546,3537599-3537737,3544442-3544507,3545191-3545386	ENSMUST00000203020.3	ONT.409837_ENSMUST00000203020.3
3535461-3535546,3537599-3537737,3544442-3544507,3545191-3545443	ENSMUST00000203020.3	ONT.405910_ENSMUST00000203020.3
3535462-3535546,3537599-3537737,3544442-3544507,3545191-3545393	ENSMUST00000203020.3	ONT.465523_ENSMUST00000203020.3
3535478-3535546,3537599-3537737,3544442-3544507,3545191-3545430	ENSMUST00000203020.3	ONT.904330_ENSMUST00000203020.3
3535478-3535546,3537599-3537737,3544442-3544507,3545191-3545403	ENSMUST00000203020.3	ONT.1119707_ENSMUST00000203020.3
3537062-3537737,3544442-3544507,3545191-3545487,3545941-3545964	ENSMUST00000203821.3	ONT.681063_ENSMUST00000203821.3
3537066-3537737,3544442-3544507,3545191-3545474	ENSMUST00000203821.3	ONT.961499_ENSMUST00000203821.3
3537066-3537737,3544442-3544507,3545191-3545487,3545941-3545969	ENSMUST00000203821.3	ONT.1146191_ENSMUST00000203821.3
3537066-3537737,3544442-3544507,3545191-3545487,3545941-3545987	ENSMUST00000203821.3	ONT.646188_ENSMUST00000203821.3
3537077-3537737,3544442-3544507,3545191-3545490	ENSMUST00000203821.3	ONT.163866_ENSMUST00000203821.3
3537077-3537737,3544442-3544507,3545191-3545487,3545941-3546019	ENSMUST00000203821.3	ONT.1257656_ENSMUST00000203821.3
3537077-3537737,3544442-3544507,3545191-3545491	ENSMUST00000203821.3	ONT.1093799_ENSMUST00000203821.3
3537116-3537737,3544442-3544507,3545191-3545487,3545941-3546032	ENSMUST00000203821.3	ONT.455615_ENSMUST00000203821.3
3537127-3537737,3544442-3544507,3545191-3545487,3545941-3546072	ENSMUST00000203821.3	ONT.460696_ENSMUST00000203821.3
3537140-3537737,3544442-3544507,3545191-3545487,3545941-3546091	ENSMUST00000203821.3	ONT.628640_ENSMUST00000203821.3
3537170-3537737,3544442-3544507,3545191-3545487,3545941-3546105	ENSMUST00000203821.3	ONT.249674_ENSMUST00000203821.3
3537170-3537737,3544442-3544507,3545191-3545487,3545941-3546107	ENSMUST00000203821.3	ONT.329063_ENSMUST00000203821.3
3537171-3537737,3544442-3544507,3545191-3545487,3545941-3546224	ENSMUST00000203821.3	ONT.716716_ENSMUST00000203821.3
3537185-3537737,3544442-3544507,3545191-3545487,3545941-3546137	ENSMUST00000203821.3	ONT.266057_ENSMUST00000203821.3
3537205-3537737,3544442-3544507,3545191-3545487,3545941-3546169	ENSMUST00000203821.3	ONT.661757_ENSMUST00000203821.3
3537209-3537737,3544442-3544507,3545191-3545487,3545941-3546131	ENSMUST00000203821.3	ONT.1461874_ENSMUST00000203821.3
3537242-3537737,3544442-3544507,3545191-3545487,3545941-3546181	ENSMUST00000203821.3	ONT.514408_ENSMUST00000203821.3
3537289-3537737,3544442-3544507,3545191-3545487,3545941-3546232	ENSMUST00000203821.3	ONT.159369_ENSMUST00000203821.3
3537302-3537737,3544442-3544507,3545191-3545487,3545941-3546232	ENSMUST00000203821.3	ONT.458225_ENSMUST00000203821.3
3537585-3537737,3544442-3544507,3545191-3545487,3545941-3546012	ENSMUST00000065703.9	ONT.62788_ENSMUST00000065703.9
3537585-3537737,3544442-3544507,3545191-3545487,3545941-3545968	ENSMUST00000065703.9	ONT.492115_ENSMUST00000065703.9
3537585-3537737,3544442-3544507,3545191-3545487,3545941-3546030	ENSMUST00000065703.9	ONT.1065240_ENSMUST00000065703.9
3537585-3537737,3544442-3544507,3545191-3545487,3545941-3546006	ENSMUST00000065703.9	ONT.1126549_ENSMUST00000065703.9
3537586-3537737,3544442-3544507,3545191-3545487,3545941-3546024	ENSMUST00000065703.9	ONT.378245_ENSMUST00000065703.9
3545254-3545487,3545941-3546231,3550948-3551015	ENSMUST00000065703.9	ONT.571178_ENSMUST00000065703.9
3594655-3595232,3596308-3596336	ENSMUST00000206503.2	ONT.795788_ENSMUST00000206503.2
3594663-3595232,3596308-3596334	ENSMUST00000206503.2	ONT.994225_ENSMUST00000206503.2
3594678-3595232,3596308-3596347	ENSMUST00000206503.2	ONT.1218378_ENSMUST00000206503.2
3594695-3595232,3596308-3596349,3598323-3598355	ENSMUST00000206503.2	ONT.811471_ENSMUST00000206503.2
3594699-3595232,3596308-3596350	ENSMUST00000206503.2	ONT.838807_ENSMUST00000206503.2
3594712-3595232,3596308-3596349,3598323-3598363	ENSMUST00000206503.2	ONT.313461_ENSMUST00000206503.2
3594717-3595232,3596308-3596349,3598323-3598372	ENSMUST00000206503.2	ONT.1215259_ENSMUST00000206503.2
3594726-3595232,3596308-3596349,3598323-3598388	ENSMUST00000206503.2	ONT.296117_ENSMUST00000206503.2
3594731-3595232,3596308-3596349,3598323-3598374	ENSMUST00000206503.2	ONT.1241020_ENSMUST00000206503.2
3594732-3595232,3596308-3596349,3598323-3598389	ENSMUST00000206503.2	ONT.928258_ENSMUST00000206503.2
3594733-3595232,3596308-3596349,3598323-3598394	ENSMUST00000206503.2	ONT.349795_ENSMUST00000206503.2
3594765-3595232,3596308-3596349,3598323-3598408	ENSMUST00000206503.2	ONT.602427_ENSMUST00000206503.2
3594765-3595232,3596308-3596349,3598323-3598408	ENSMUST00000206503.2	ONT.1362087_ENSMUST00000206503.2
3620615-3620690,3622429-3622506,3622952-3623126	ENSMUST00000108644.8	ONT.1094754_ENSMUST00000108644.8
3620616-3620690,3622429-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.654420_ENSMUST00000108644.8
3620616-3620690,3622429-3622506,3622952-3623128	ENSMUST00000108644.8	ONT.1192227_ENSMUST00000108644.8
3620616-3620690,3622429-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.1292640_ENSMUST00000108644.8
3620616-3620690,3622429-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.1489790_ENSMUST00000108644.8
3620616-3620690,3622429-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.1553048_ENSMUST00000108644.8
3620617-3620690,3622429-3622506,3622952-3623122	ENSMUST00000108644.8	ONT.931650_ENSMUST00000108644.8
3620618-3620690,3622429-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.519320_ENSMUST00000108644.8
3620619-3620690,3622429-3622506,3622952-3623097	ENSMUST00000108644.8	ONT.886671_ENSMUST00000108644.8
3620619-3620690,3622429-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.1591876_ENSMUST00000108644.8
3620620-3620690,3622429-3622506,3622952-3623099	ENSMUST00000108644.8	ONT.41685_ENSMUST00000108644.8
3620620-3620690,3622429-3622506,3622952-3623121	ENSMUST00000108644.8	ONT.405938_ENSMUST00000108644.8
3620621-3620690,3622429-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.937399_ENSMUST00000108644.8
3620621-3620690,3622429-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.698340_ENSMUST00000108644.8
3620627-3620690,3622429-3622506,3622952-3623118	ENSMUST00000108644.8	ONT.612437_ENSMUST00000108644.8
3620631-3620690,3622429-3622506,3622952-3623121	ENSMUST00000108644.8	ONT.1093615_ENSMUST00000108644.8
3620631-3620690,3622429-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.1314284_ENSMUST00000108644.8
3620637-3620690,3622429-3622506,3622952-3623129	ENSMUST00000108644.8	ONT.231881_ENSMUST00000108644.8
3620640-3620690,3622429-3622506,3622952-3623123	ENSMUST00000108644.8	ONT.586702_ENSMUST00000108644.8
3620641-3620690,3622429-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.391624_ENSMUST00000108644.8
3620648-3620690,3622429-3622506,3622952-3623121	ENSMUST00000108644.8	ONT.470451_ENSMUST00000108644.8
3620650-3620690,3622429-3622506,3623000-3623215	ENSMUST00000076657.11	ONT.891638_ENSMUST00000076657.11
3620658-3620690,3622429-3622506,3623000-3623205	ENSMUST00000076657.11	ONT.107278_ENSMUST00000076657.11
3620663-3620690,3622429-3622506,3623000-3623222	ENSMUST00000076657.11	ONT.897995_ENSMUST00000076657.11
3620676-3620690,3622429-3622506,3623000-3623234	ENSMUST00000076657.11	ONT.318770_ENSMUST00000076657.11
3622428-3622506,3623000-3623219	ENSMUST00000076657.11	ONT.734765_ENSMUST00000076657.11
3622428-3622506,3623000-3623215	ENSMUST00000076657.11	ONT.929757_ENSMUST00000076657.11
3622430-3622506,3623000-3623235	ENSMUST00000076657.11	ONT.346746_ENSMUST00000076657.11
3622436-3622506,3623000-3623219	ENSMUST00000076657.11	ONT.138769_ENSMUST00000076657.11
3622440-3622506,3623000-3623260	ENSMUST00000076657.11	ONT.141976_ENSMUST00000076657.11
3622442-3622506,3623000-3623246	ENSMUST00000076657.11	ONT.404773_ENSMUST00000076657.11
3622446-3622506,3623000-3623264	ENSMUST00000076657.11	ONT.118941_ENSMUST00000076657.11
3622449-3622506,3622952-3623125	ENSMUST00000108644.8	ONT.185518_ENSMUST00000108644.8
3622450-3622506,3623000-3623249	ENSMUST00000076657.11	ONT.463586_ENSMUST00000076657.11
3622452-3622506,3623000-3623207	ENSMUST00000076657.11	ONT.266741_ENSMUST00000076657.11
3622465-3622506,3623000-3623267	ENSMUST00000076657.11	ONT.30206_ENSMUST00000076657.11
3622492-3622506,3622952-3623127	ENSMUST00000108644.8	ONT.944144_ENSMUST00000108644.8
3623323-3623473,3623776-3623982,3624062-3624131,3627598-3627668,3631827-3632005	ENSMUST00000155592.8	ONT.1272612_ENSMUST00000155592.8
3623323-3623473,3623776-3623982,3624062-3624131,3627598-3627668,3631827-3631981	ENSMUST00000155592.8	ONT.491362_ENSMUST00000155592.8
3623323-3623473,3623776-3623982,3624062-3624131,3627598-3627668,3631827-3632002	ENSMUST00000155592.8	ONT.1540990_ENSMUST00000155592.8
3623324-3623473,3623776-3623982,3624062-3624131,3627598-3627668,3631827-3631967	ENSMUST00000155592.8	ONT.285809_ENSMUST00000155592.8
3623326-3623473,3623776-3623982,3624062-3624131,3627598-3627668,3631827-3632003	ENSMUST00000155592.8	ONT.44859_ENSMUST00000155592.8
3623333-3623473,3623776-3623982,3624062-3624131,3627598-3627668,3631827-3632071	ENSMUST00000155592.8	ONT.654830_ENSMUST00000155592.8
3623352-3623473,3623776-3623982,3624062-3624131,3627598-3627668,3631827-3632086	ENSMUST00000155592.8	ONT.605883_ENSMUST00000155592.8
3635113-3635494,3636595-3636662,3637643-3638494,3646173-3646276	ENSMUST00000148641.2	ONT.1555893_ENSMUST00000148641.2
3635118-3635494,3636595-3636662,3637643-3638494,3646173-3646275	ENSMUST00000148641.2	ONT.1360994_ENSMUST00000148641.2
3635121-3635494,3636595-3636662,3637643-3638494,3646173-3646274	ENSMUST00000148641.2	ONT.1192800_ENSMUST00000148641.2
3637776-3637861,3639200-3639357,3639661-3639750,3641630-3641757,3641857-3641929,3642575-3642617	ENSMUST00000008517.13	ONT.83033_ENSMUST00000008517.13
3639739-3639750,3641630-3641757,3641857-3641929,3642575-3642703,3642788-3642886,3643796-3643924	ENSMUST00000008517.13	ONT.438390_ENSMUST00000008517.13
3668789-3669007,3669101-3669157	ENSMUST00000038743.15	ONT.192958_ENSMUST00000038743.15
3668789-3669007,3669101-3669158	ENSMUST00000038743.15	ONT.663616_ENSMUST00000038743.15
3678509-3678570,3679563-3679791	ENSMUST00000121743.2	ONT.258947_ENSMUST00000121743.2
3679598-3679767,3680423-3680544	ENSMUST00000038743.15	ONT.139255_ENSMUST00000038743.15
3681561-3681848,3686808-3686984,3688673-3689033,3691522-3691681,3694261-3694388	ENSMUST00000038608.14	ONT.623750_ENSMUST00000038608.14
3681614-3681848,3686808-3686984,3688673-3689033,3691522-3691681,3694261-3694387,3694805-3694873	ENSMUST00000038608.14	ONT.547865_ENSMUST00000038608.14
3681721-3681848,3686808-3686984,3688673-3689033,3691522-3691681,3694261-3694387,3694805-3694934,3695039-3695079	ENSMUST00000038608.14	ONT.85381_ENSMUST00000038608.14
3681728-3681848,3686808-3686984,3688673-3689033,3691522-3691681,3694261-3694387,3694805-3694934,3695039-3695096	ENSMUST00000038608.14	ONT.1074029_ENSMUST00000038608.14
3686872-3686984,3688673-3689033,3691522-3691681,3694261-3694387,3694805-3694934,3695039-3695117,3695740-3695903	ENSMUST00000038608.14	ONT.626238_ENSMUST00000038608.14
3688676-3689033,3691522-3691681,3694261-3694387,3694805-3694934,3695039-3695117,3695740-3695914	ENSMUST00000038608.14	ONT.574913_ENSMUST00000038608.14
3688712-3689033,3691522-3691681,3694261-3694387,3694805-3694934,3695039-3695117,3695740-3696037	ENSMUST00000038608.14	ONT.1126456_ENSMUST00000038608.14
3688890-3689033,3691522-3691681,3694261-3694387,3694805-3694934,3695039-3695117,3695740-3696227	ENSMUST00000038608.14	ONT.324860_ENSMUST00000038608.14
3689002-3689033,3691522-3691681,3694261-3694387,3694805-3694934,3695039-3695117,3695740-3696321	ENSMUST00000038608.14	ONT.1472395_ENSMUST00000038608.14
3691561-3691681,3694261-3694387,3694805-3694934,3695039-3695117,3695740-3696414	ENSMUST00000038608.14	ONT.975156_ENSMUST00000038608.14
3691620-3691681,3694261-3694387,3694805-3694934,3695039-3695117,3695740-3696465	ENSMUST00000038608.14	ONT.787372_ENSMUST00000038608.14
3691652-3691681,3694261-3694387,3694805-3694934,3695039-3695117,3695740-3696498	ENSMUST00000038608.14	ONT.100363_ENSMUST00000038608.14
3696403-3696888,3697597-3697669	ENSMUST00000108630.8	ONT.566865_ENSMUST00000108630.8
3696484-3696888,3697597-3697754	ENSMUST00000108630.8	ONT.949874_ENSMUST00000108630.8
3696486-3696888,3697597-3697760	ENSMUST00000108630.8	ONT.469332_ENSMUST00000108630.8
3696493-3696888,3697597-3697759	ENSMUST00000108630.8	ONT.609671_ENSMUST00000108630.8
3696638-3696888,3697597-3697843,3697977-3698036	ENSMUST00000108630.8	ONT.541206_ENSMUST00000108630.8
3696660-3696888,3697597-3697843,3697977-3698064	ENSMUST00000108630.8	ONT.1320000_ENSMUST00000108630.8
3697535-3697843,3697977-3698226,3698351-3698589	ENSMUST00000108627.4	ONT.1498323_ENSMUST00000108627.4
3697551-3697843,3697977-3698226,3698351-3698617	ENSMUST00000108627.4	ONT.647056_ENSMUST00000108627.4
3697599-3697843,3697977-3698226,3698351-3698620,3698712-3698832,3703527-3703886	ENSMUST00000205287.2	ONT.149860_ENSMUST00000205287.2
3697612-3697843,3697977-3698226,3698351-3698620,3703614-3703654	ENSMUST00000108629.8	ONT.547687_ENSMUST00000108629.8
3697649-3697843,3697977-3698226,3698351-3698620,3703614-3703756	ENSMUST00000108629.8	ONT.68203_ENSMUST00000108629.8
3697651-3697843,3697977-3698226,3698351-3698620,3703614-3703727	ENSMUST00000108629.8	ONT.2979_ENSMUST00000108629.8
3697658-3697843,3697977-3698226,3698351-3698620,3703614-3703756	ENSMUST00000108629.8	ONT.563494_ENSMUST00000108629.8
3697669-3697843,3697977-3698226,3698351-3698620,3703614-3703768	ENSMUST00000108629.8	ONT.576665_ENSMUST00000108629.8
3697696-3697843,3697977-3698226,3698351-3698620,3703614-3703803	ENSMUST00000108629.8	ONT.443240_ENSMUST00000108629.8
3697702-3697843,3697977-3698226,3698351-3698620,3703614-3703801	ENSMUST00000108629.8	ONT.777468_ENSMUST00000108629.8
3697714-3697843,3697977-3698226,3698351-3698620,3703614-3703815	ENSMUST00000108629.8	ONT.532137_ENSMUST00000108629.8
3697725-3697843,3697977-3698226,3698351-3698620,3703614-3703823	ENSMUST00000108629.8	ONT.284431_ENSMUST00000108629.8
3697743-3697843,3697977-3698226,3698351-3698620,3703614-3703856	ENSMUST00000108629.8	ONT.717944_ENSMUST00000108629.8
3697761-3697843,3697977-3698226,3698351-3698620,3703614-3703908	ENSMUST00000108629.8	ONT.680345_ENSMUST00000108629.8
3697782-3697843,3697977-3698226,3698351-3698620,3703614-3703877	ENSMUST00000108629.8	ONT.555320_ENSMUST00000108629.8
3697813-3697843,3697977-3698226,3698351-3698620,3703614-3703891	ENSMUST00000108629.8	ONT.78652_ENSMUST00000108629.8
